id_municipio,ano,populacao_total,id_municipio_nome,pib,impostos_liquidos,valor_adicionado_precos_correntes_total,valor_adicionado_correntes_agropecuaria,valor_adicionado_correntes_industria,valor_adicionado_correntes_servicos,valor_adicionado_correntes_adm_defesa_edu_saude_seguranca_social,NM_UF,NM_UF_SIGLA,CD_MUN,AR_MUN_2024,nome_municipio,total_alfabetizados,quantidade_matricula,nome,centroide,nome_mesorregiao,longitude,latitude,pib_per_capita,va_per_capita,taxa_alfabetizacao,taxa_matricula,densidade_populacional,participacao_impostos,taxa_va_agroupecuaria,taxa_va_industria,taxa_va_servicos,taxa_va_addess,cluster_original,cluster_hierarquico
1713957,2016,3442,Muricilândia,41399000,959000,40440000,14608000,635000,3972000,21224000,Tocantins,TO,1713957.0,1194.368,Muricilândia (TO),2204,900,Muricilândia,POINT(-48.7870299498989 -7.00390514419043),Ocidental do Tocantins,-48.7870299498989,-7.00390514419043,12027.60023242301,11748.983149331783,0.6403253922138291,0.2614758861127251,2.881858857571536,0.0231648107442208,0.3528587647044615,0.0153385347472161,0.095944346481799,0.5126693881494722,0.0,0.0
1713957,2017,3477,Muricilândia,43100000,1744000,41355000,14206000,849000,5131000,21169000,Tocantins,TO,1713957.0,1194.368,Muricilândia (TO),2204,929,Muricilândia,POINT(-48.7870299498989 -7.00390514419043),Ocidental do Tocantins,-48.7870299498989,-7.00390514419043,12395.743457003164,11893.874029335637,0.6338797814207651,0.267184354328444,2.9111630586217982,0.0404640371229698,0.3296055684454756,0.0196983758700696,0.1190487238979118,0.4911600928074246,0.0,0.0
1713957,2018,3514,Muricilândia,43009000,1136000,41873000,12872000,840000,5349000,22813000,Tocantins,TO,1713957.0,1194.368,Muricilândia (TO),2204,915,Muricilândia,POINT(-48.7870299498989 -7.00390514419043),Ocidental do Tocantins,-48.7870299498989,-7.00390514419043,12239.328400682982,11916.050085372795,0.6272054638588503,0.2603870233352305,2.9421417854463616,0.0264130763328605,0.2992861959124834,0.0195307958799321,0.1243693180497105,0.5304238647724895,0.0,0.0
1713957,2019,3551,Muricilândia,47556000,1079000,46477000,13077000,994000,6470000,25935000,Tocantins,TO,1713957.0,1194.368,Muricilândia (TO),2204,939,Muricilândia,POINT(-48.7870299498989 -7.00390514419043),Ocidental do Tocantins,-48.7870299498989,-7.00390514419043,13392.283863700366,13088.425795550547,0.6206702337369755,0.2644325542100816,2.973120512270925,0.022689040289343,0.2749810749432248,0.0209016738161325,0.1360501303726133,0.5453570527378249,0.0,0.0
1713957,2020,3587,Muricilândia,57096000,1243000,55853000,18523000,1220000,6963000,29146000,Tocantins,TO,1713957.0,1194.368,Muricilândia (TO),2204,911,Muricilândia,POINT(-48.7870299498989 -7.00390514419043),Ocidental do Tocantins,-48.7870299498989,-7.00390514419043,15917.47978812378,15570.950655143572,0.6144410370783384,0.253972679119041,3.003261976208338,0.0217703516883844,0.324418523189015,0.0213675213675213,0.1219525010508617,0.5104735883424408,0.0,0.0
1714203,2016,9227,Natividade,124821000,7142000,117680000,17589000,17293000,31210000,51587000,Tocantins,TO,1714203.0,3241.672,Natividade (TO),5898,2572,Natividade,POINT(-47.6488591154733 -11.798333379792),Oriental do Tocantins,-47.6488591154733,-11.798333379792,13527.798851197573,12753.874498753656,0.6392110111628915,0.2787471550883277,2.846370638361932,0.0572179360844729,0.1409137885451967,0.1385423927063555,0.2500380544940354,0.4132878281699393,0.0,0.0
1714203,2017,9233,Natividade,116917000,7228000,109689000,17325000,9413000,31399000,51552000,Tocantins,TO,1714203.0,3241.672,Natividade (TO),5898,2570,Natividade,POINT(-47.6488591154733 -11.798333379792),Oriental do Tocantins,-47.6488591154733,-11.798333379792,12662.94812087079,11880.10397487274,0.6387956243907722,0.278349398895267,2.848221535059685,0.0618216341507223,0.1481820436720066,0.0805101054594284,0.2685580368979703,0.4409281798198722,0.0,0.0
1714203,2018,9239,Natividade,174044000,10604000,163441000,18153000,41953000,47645000,55690000,Tocantins,TO,1714203.0,3241.672,Natividade (TO),5898,2538,Natividade,POINT(-47.6488591154733 -11.798333379792),Oriental do Tocantins,-47.6488591154733,-11.798333379792,18837.96947721615,17690.334451780494,0.6383807771403831,0.2747050546595952,2.850072431757438,0.0609271218772264,0.1043012111879754,0.2410482406747719,0.2737526142814461,0.319976557652088,0.0,0.0
1714203,2019,9244,Natividade,156646000,8624000,148023000,19916000,28806000,40461000,58840000,Tocantins,TO,1714203.0,3241.672,Natividade (TO),5898,2568,Natividade,POINT(-47.6488591154733 -11.798333379792),Oriental do Tocantins,-47.6488591154733,-11.798333379792,16945.694504543488,16012.873215058416,0.638035482475119,0.2778018173950671,2.851614845672233,0.0550540709625525,0.1271401759381024,0.1838923432452791,0.2582957751873651,0.3756240184875452,0.0,0.0
1714203,2020,9250,Natividade,188910000,12092000,176817000,29835000,43031000,43129000,60823000,Tocantins,TO,1714203.0,3241.672,Natividade (TO),5898,2607,Natividade,POINT(-47.6488591154733 -11.798333379792),Oriental do Tocantins,-47.6488591154733,-11.798333379792,20422.702702702703,19115.35135135135,0.6376216216216216,0.2818378378378378,2.8534657423699867,0.0640093166057911,0.157932348737494,0.2277857180668043,0.2283044836165369,0.3219681329733735,0.0,0.0
1714302,2016,4086,Nazaré,45338000,1923000,43416000,9375000,1836000,7882000,24323000,Tocantins,TO,1714302.0,395.997,Nazaré (TO),2979,1531,Nazaré,POINT(-47.7811381624808 -6.33041660163376),Ocidental do Tocantins,-47.7811381624808,-6.33041660163376,11095.937347038667,10625.550660792953,0.7290748898678414,0.3746940773372491,10.31825998681808,0.0424147514226476,0.2067801843927831,0.0404958313114826,0.173849750760951,0.5364815386651374,0.0,0.0
1714302,2017,4024,Nazaré,45013000,2029000,42984000,7177000,2178000,9426000,24203000,Tocantins,TO,1714302.0,395.997,Nazaré (TO),2979,1493,Nazaré,POINT(-47.7811381624808 -6.33041660163376),Ocidental do Tocantins,-47.7811381624808,-6.33041660163376,11186.133200795228,10681.908548707754,0.7403081510934394,0.3710238568588469,10.16169314413998,0.0450758669717637,0.1594428276275742,0.0483860218159198,0.2094061715504409,0.5376891120343013,0.0,0.0
1714302,2018,3959,Nazaré,44079000,1810000,42268000,5582000,2073000,8624000,25988000,Tocantins,TO,1714302.0,395.997,Nazaré (TO),2979,1488,Nazaré,POINT(-47.7811381624808 -6.33041660163376),Ocidental do Tocantins,-47.7811381624808,-6.33041660163376,11133.872189946956,10676.433442788582,0.7524627431169487,0.3758524880020207,9.997550486493584,0.0410626375371492,0.1266362667029651,0.0470291975770775,0.1956487216134667,0.5895778034891899,0.0,0.0
1714302,2019,3898,Nazaré,48645000,1842000,46802000,6743000,2367000,9256000,28436000,Tocantins,TO,1714302.0,395.997,Nazaré (TO),2979,1369,Nazaré,POINT(-47.7811381624808 -6.33041660163376),Ocidental do Tocantins,-47.7811381624808,-6.33041660163376,12479.476654694716,12006.670087224218,0.7642380708055413,0.3512057465366854,9.84350891547158,0.0378661732963305,0.1386165073491623,0.0486586493987049,0.1902764929591941,0.5845616198992702,0.0,0.0
1714302,2020,3834,Nazaré,54481000,2255000,52226000,11236000,2730000,9086000,29175000,Tocantins,TO,1714302.0,395.997,Nazaré (TO),2979,1330,Nazaré,POINT(-47.7811381624808 -6.33041660163376),Ocidental do Tocantins,-47.7811381624808,-6.33041660163376,14209.963484611371,13621.804903495044,0.7769953051643192,0.3468961919666145,9.681891529481284,0.0413905765312677,0.2062370367651107,0.0501092123859694,0.1667737376333033,0.5355077917072006,0.0,0.0
1714880,2016,11522,Nova Olinda,259523000,39429000,220094000,18530000,34807000,100532000,66225000,Tocantins,TO,1714880.0,1567.834,Nova Olinda (TO),6865,3551,Nova Olinda,POINT(-48.3601123399084 -7.63799321381415),Ocidental do Tocantins,-48.3601123399084,-7.63799321381415,22524.127755597987,19102.06561360875,0.5958166984898455,0.3081930220447839,7.348992304032187,0.1519287307868666,0.071400222716291,0.1341191339495921,0.3873722174913206,0.2551796950559295,3.0,1.0
1714880,2017,11618,Nova Olinda,282734000,39395000,243338000,18989000,55899000,102859000,65591000,Tocantins,TO,1714880.0,1567.834,Nova Olinda (TO),6865,3368,Nova Olinda,POINT(-48.3601123399084 -7.63799321381415),Ocidental do Tocantins,-48.3601123399084,-7.63799321381415,24335.858151144774,20944.91306593217,0.5908934412119126,0.2898949905319332,7.410223276188677,0.1393359129075385,0.0671620675263675,0.1977088004979945,0.3638013114800484,0.2319883706947166,3.0,1.0
1714880,2018,11719,Nova Olinda,264063000,42096000,221967000,16506000,25369000,107407000,72686000,Tocantins,TO,1714880.0,1567.834,Nova Olinda (TO),6865,3303,Nova Olinda,POINT(-48.3601123399084 -7.63799321381415),Ocidental do Tocantins,-48.3601123399084,-7.63799321381415,22532.89529823364,18940.77993002816,0.5858008362488267,0.281849987200273,7.47464336147832,0.1594165028799945,0.0625078106360982,0.0960717707516766,0.4067476321938325,0.2752600705134759,3.0,1.0
1714880,2019,11819,Nova Olinda,312195000,47296000,264899000,17452000,31996000,137510000,77941000,Tocantins,TO,1714880.0,1567.834,Nova Olinda (TO),6865,3270,Nova Olinda,POINT(-48.3601123399084 -7.63799321381415),Ocidental do Tocantins,-48.3601123399084,-7.63799321381415,26414.67129198748,22412.979101446825,0.5808444030797868,0.2766731533970725,7.538425624141331,0.1514950591777575,0.0559009593363122,0.1024872275340732,0.4404618908054261,0.2496548631464309,3.0,1.0
1714880,2020,11917,Nova Olinda,293703000,46011000,247692000,23836000,30367000,112556000,80933000,Tocantins,TO,1714880.0,1567.834,Nova Olinda (TO),6865,3095,Nova Olinda,POINT(-48.3601123399084 -7.63799321381415),Ocidental do Tocantins,-48.3601123399084,-7.63799321381415,24645.71620374255,20784.76126541915,0.5760678022992364,0.2597130150205589,7.600932241551082,0.1566582568104513,0.0811568148776144,0.1033935642468752,0.3832306786107053,0.2755606854543535,3.0,1.0
1715002,2016,4126,Nova Rosalândia,49939000,2154000,47785000,12056000,2270000,9300000,24158000,Tocantins,TO,1715002.0,514.791,Nova Rosalândia (TO),2355,863,Nova Rosalândia,POINT(-48.9745845489293 -10.5495673871629),Ocidental do Tocantins,-48.9745845489293,-10.5495673871629,12103.490063015026,11581.434803683956,0.5707707222491517,0.209161415414445,8.0149031354472,0.0431326217985942,0.24141452572138,0.0454554556559002,0.1862271971805602,0.4837501752137608,0.0,0.0
1715002,2017,4169,Nova Rosalândia,49384000,2400000,46984000,10582000,1414000,10504000,24484000,Tocantins,TO,1715002.0,514.791,Nova Rosalândia (TO),2355,895,Nova Rosalândia,POINT(-48.9745845489293 -10.5495673871629),Ocidental do Tocantins,-48.9745845489293,-10.5495673871629,11845.526505157111,11269.848884624613,0.5648836651475174,0.2146797793235788,8.098432179272752,0.0485987364328527,0.2142799287218532,0.0286327555483557,0.2127004697877855,0.4957881095091527,0.0,0.0
1715002,2018,4215,Nova Rosalândia,55200000,2677000,52523000,13696000,1418000,10815000,26594000,Tocantins,TO,1715002.0,514.791,Nova Rosalândia (TO),2355,920,Nova Rosalândia,POINT(-48.9745845489293 -10.5495673871629),Ocidental do Tocantins,-48.9745845489293,-10.5495673871629,13096.08540925267,12460.97271648873,0.5587188612099644,0.2182680901542111,8.187788830807065,0.0484963768115942,0.2481159420289855,0.0256884057971014,0.1959239130434782,0.4817753623188406,0.0,0.0
1715002,2019,4260,Nova Rosalândia,56586000,2759000,53827000,11944000,2027000,11381000,28475000,Tocantins,TO,1715002.0,514.791,Nova Rosalândia (TO),2355,867,Nova Rosalândia,POINT(-48.9745845489293 -10.5495673871629),Ocidental do Tocantins,-48.9745845489293,-10.5495673871629,13283.098591549297,12635.44600938967,0.5528169014084507,0.2035211267605634,8.275202946438457,0.0487576432333085,0.2110769448273424,0.0358215813098646,0.2011274873643657,0.5032163432651185,0.0,0.0
1715002,2020,4304,Nova Rosalândia,87460000,2508000,84952000,39301000,2129000,13236000,30286000,Tocantins,TO,1715002.0,514.791,Nova Rosalândia (TO),2355,841,Nova Rosalândia,POINT(-48.9745845489293 -10.5495673871629),Ocidental do Tocantins,-48.9745845489293,-10.5495673871629,20320.631970260223,19737.918215613383,0.5471654275092936,0.1953996282527881,8.360674526166928,0.028675966155957,0.4493597072947633,0.0243425565973016,0.1513377544020123,0.3462840155499657,1.0,2.0
1715101,2016,4178,Novo Acordo,42275000,1552000,40723000,5818000,1289000,8093000,25523000,Tocantins,TO,1715101.0,2678.262,Novo Acordo (TO),2676,1304,Novo Acordo,POINT(-47.3832661839326 -10.155633606794),Oriental do Tocantins,-47.3832661839326,-10.155633606794,10118.477740545715,9747.008137865008,0.6404978458592628,0.3121110579224509,1.5599668740399557,0.0367120047309284,0.1376227084565346,0.0304908338261383,0.1914370195150798,0.6037374334713187,0.0,0.0
1715101,2017,4231,Novo Acordo,46483000,1698000,44786000,8183000,2040000,9073000,25489000,Tocantins,TO,1715101.0,2678.262,Novo Acordo (TO),2676,1308,Novo Acordo,POINT(-47.3832661839326 -10.155633606794),Oriental do Tocantins,-47.3832661839326,-10.155633606794,10986.29165681872,10585.204443393995,0.6324745922949657,0.3091467738123375,1.5797558267264369,0.0365294838973388,0.1760428543768689,0.0438870124561667,0.1951896392229417,0.5483510100466837,0.0,0.0
1715101,2018,4287,Novo Acordo,52047000,1793000,50254000,11800000,1551000,9377000,27526000,Tocantins,TO,1715101.0,2678.262,Novo Acordo (TO),2676,1285,Novo Acordo,POINT(-47.3832661839326 -10.155633606794),Oriental do Tocantins,-47.3832661839326,-10.155633606794,12140.6578026592,11722.416608350828,0.6242127361791463,0.2997434103102402,1.6006649088102656,0.0344496320633273,0.2267181585874305,0.029799988471958,0.1801640824639268,0.5288681384133571,0.0,0.0
1715101,2019,4342,Novo Acordo,61684000,2756000,58928000,13360000,1763000,13392000,30413000,Tocantins,TO,1715101.0,2678.262,Novo Acordo (TO),2676,1216,Novo Acordo,POINT(-47.3832661839326 -10.155633606794),Oriental do Tocantins,-47.3832661839326,-10.155633606794,14206.356517733764,13571.625978811608,0.616305849838784,0.2800552740672501,1.621200614428312,0.0446793333765644,0.2165877699241294,0.0285811555670838,0.2171065430257441,0.4930451981064782,0.0,0.0
1715101,2020,4397,Novo Acordo,69772000,2965000,66806000,19035000,2041000,13778000,31953000,Tocantins,TO,1715101.0,2678.262,Novo Acordo (TO),2676,1276,Novo Acordo,POINT(-47.3832661839326 -10.155633606794),Oriental do Tocantins,-47.3832661839326,-10.155633606794,15868.091880827837,15193.541050716398,0.6085967705253582,0.2901978621787582,1.6417363200463584,0.0424955569569454,0.2728171759445049,0.0292524221750845,0.1974717651780083,0.4579630797454566,0.0,0.0
1715150,2016,2333,Novo Alegre,26527000,931000,25597000,5064000,1125000,4765000,14643000,Tocantins,TO,1715150.0,200.412,Novo Alegre (TO),1302,555,Novo Alegre,POINT(-46.5598585857132 -12.9142335865939),Oriental do Tocantins,-46.5598585857132,-12.9142335865939,11370.33861980283,10971.710244320617,0.5580797256750964,0.2378911273039005,11.64101949983035,0.0350963169600784,0.1908998379010065,0.0424096203867757,0.1796283032382101,0.552003618954273,0.0,0.0
1715150,2017,2333,Novo Alegre,27054000,1007000,26048000,4503000,1074000,5370000,15100000,Tocantins,TO,1715150.0,200.412,Novo Alegre (TO),1302,500,Novo Alegre,POINT(-46.5598585857132 -12.9142335865939),Oriental do Tocantins,-46.5598585857132,-12.9142335865939,11596.228032576082,11165.0235747964,0.5580797256750964,0.2143163309044149,11.64101949983035,0.037221852591114,0.1664448880017742,0.0396983810157462,0.1984919050787314,0.558142973312634,0.0,0.0
1715150,2018,2332,Novo Alegre,27366000,1061000,26305000,4098000,1145000,5241000,15821000,Tocantins,TO,1715150.0,200.412,Novo Alegre (TO),1302,491,Novo Alegre,POINT(-46.5598585857132 -12.9142335865939),Oriental do Tocantins,-46.5598585857132,-12.9142335865939,11734.991423670668,11280.017152658662,0.5583190394511149,0.2105488850771869,11.636029778655969,0.0387707374113863,0.1497478623108967,0.0418402397135131,0.1915150186362639,0.5781261419279398,0.0,0.0
1715150,2019,2332,Novo Alegre,29354000,1009000,28345000,4264000,1407000,5229000,17445000,Tocantins,TO,1715150.0,200.412,Novo Alegre (TO),1302,455,Novo Alegre,POINT(-46.5598585857132 -12.9142335865939),Oriental do Tocantins,-46.5598585857132,-12.9142335865939,12587.478559176672,12154.802744425386,0.5583190394511149,0.1951114922813036,11.636029778655969,0.0343735095728009,0.1452612931798051,0.0479321387204469,0.1781358588267357,0.5942971997002112,0.0,0.0
1715150,2020,2332,Novo Alegre,31030000,1077000,29953000,6127000,1253000,5047000,17525000,Tocantins,TO,1715150.0,200.412,Novo Alegre (TO),1302,444,Novo Alegre,POINT(-46.5598585857132 -12.9142335865939),Oriental do Tocantins,-46.5598585857132,-12.9142335865939,13306.174957118354,12844.33962264151,0.5583190394511149,0.1903945111492281,11.636029778655969,0.0347083467611988,0.1974540766999677,0.040380277151144,0.1626490493071221,0.5647760232033516,0.0,0.0
1715259,2016,2652,Novo Jardim,29159000,1018000,28142000,5382000,1644000,3526000,17589000,Tocantins,TO,1715259.0,1213.893,Novo Jardim (TO),1372,775,Novo Jardim,POINT(-46.5502555230225 -11.7712160861479),Oriental do Tocantins,-46.5502555230225,-11.7712160861479,10995.098039215687,10611.613876319758,0.5173453996983409,0.2922322775263952,2.18470655980387,0.034912034020371,0.1845742309407044,0.0563805343118762,0.1209232141019925,0.6032099866250558,0.0,0.0
1715259,2017,2675,Novo Jardim,28933000,1112000,27822000,4429000,626000,4286000,18480000,Tocantins,TO,1715259.0,1213.893,Novo Jardim (TO),1372,700,Novo Jardim,POINT(-46.5502555230225 -11.7712160861479),Oriental do Tocantins,-46.5502555230225,-11.7712160861479,10816.07476635514,10400.7476635514,0.5128971962616823,0.2616822429906542,2.203653864055563,0.0384336225071717,0.1530778004354888,0.0216361939653682,0.1481353471814191,0.638717035910552,0.0,0.0
1715259,2018,2698,Novo Jardim,29371000,1274000,28098000,4159000,689000,4246000,19004000,Tocantins,TO,1715259.0,1213.893,Novo Jardim (TO),1372,703,Novo Jardim,POINT(-46.5502555230225 -11.7712160861479),Oriental do Tocantins,-46.5502555230225,-11.7712160861479,10886.212008895478,10414.381022979986,0.508524833209785,0.2605633802816901,2.222601168307256,0.0433761193013516,0.1416022607333764,0.0234585134997106,0.1445643662115692,0.6470327874433965,0.0,0.0
1715259,2019,2722,Novo Jardim,30854000,1408000,29446000,4441000,800000,4564000,19642000,Tocantins,TO,1715259.0,1213.893,Novo Jardim (TO),1372,638,Novo Jardim,POINT(-46.5502555230225 -11.7712160861479),Oriental do Tocantins,-46.5502555230225,-11.7712160861479,11335.047759000734,10817.781043350478,0.5040411462160176,0.2343864805290227,2.242372268395979,0.0456342775653075,0.1439359564400077,0.0259285667984702,0.1479224735852725,0.63661113631944,0.0,0.0
1715259,2020,2745,Novo Jardim,36672000,1200000,35471000,6613000,2233000,4719000,21906000,Tocantins,TO,1715259.0,1213.893,Novo Jardim (TO),1372,637,Novo Jardim,POINT(-46.5502555230225 -11.7712160861479),Oriental do Tocantins,-46.5502555230225,-11.7712160861479,13359.562841530054,12922.040072859743,0.4998178506375227,0.2320582877959927,2.261319572647672,0.0327225130890052,0.1803283158813263,0.0608911431064572,0.128681282722513,0.5973494764397905,0.0,0.0
1715507,2016,1095,Oliveira de Fátima,18501000,631000,17870000,4001000,472000,2801000,10596000,Tocantins,TO,1715507.0,209.292,Oliveira de Fátima (TO),759,525,Oliveira de Fátima,POINT(-48.8771380711096 -10.6741442401411),Ocidental do Tocantins,-48.8771380711096,-10.6741442401411,16895.890410958906,16319.634703196349,0.6931506849315069,0.4794520547945205,5.231924774955565,0.0341062645262418,0.2162585806172639,0.0255121344792173,0.1513972217717961,0.5727257986054808,0.0,0.0
1715507,2017,1100,Oliveira de Fátima,19655000,595000,19061000,4993000,566000,3527000,9975000,Tocantins,TO,1715507.0,209.292,Oliveira de Fátima (TO),759,438,Oliveira de Fátima,POINT(-48.8771380711096 -10.6741442401411),Ocidental do Tocantins,-48.8771380711096,-10.6741442401411,17868.18181818182,17328.18181818182,0.69,0.3981818181818182,5.255814842421115,0.0302721953701348,0.2540320529127448,0.0287967438310862,0.1794454337318748,0.5075044517934368,0.0,0.0
1715507,2018,1106,Oliveira de Fátima,19230000,654000,18576000,4489000,521000,3626000,9940000,Tocantins,TO,1715507.0,209.292,Oliveira de Fátima (TO),759,409,Oliveira de Fátima,POINT(-48.8771380711096 -10.6741442401411),Ocidental do Tocantins,-48.8771380711096,-10.6741442401411,17386.980108499094,16795.660036166366,0.6862567811934901,0.3698010849909584,5.284482923379776,0.0340093603744149,0.2334373374934997,0.0270930837233489,0.1885595423816952,0.516900676027041,0.0,0.0
1715507,2019,1112,Oliveira de Fátima,20801000,949000,19852000,4315000,566000,4025000,10946000,Tocantins,TO,1715507.0,209.292,Oliveira de Fátima (TO),759,368,Oliveira de Fátima,POINT(-48.8771380711096 -10.6741442401411),Ocidental do Tocantins,-48.8771380711096,-10.6741442401411,18705.93525179856,17852.51798561151,0.6825539568345323,0.3309352517985611,5.313151004338436,0.0456228065958367,0.2074419499062545,0.0272102302773905,0.1935003124849766,0.5262247007355415,0.0,0.0
1715507,2020,1118,Oliveira de Fátima,23890000,748000,23142000,6736000,617000,4219000,11569000,Tocantins,TO,1715507.0,209.292,Oliveira de Fátima (TO),759,348,Oliveira de Fátima,POINT(-48.8771380711096 -10.6741442401411),Ocidental do Tocantins,-48.8771380711096,-10.6741442401411,21368.515205724507,20699.463327370304,0.6788908765652951,0.3112701252236136,5.341819085297097,0.0313101716199246,0.2819589786521557,0.0258267057346169,0.1766010883214734,0.4842611971536207,0.0,0.0
1715705,2016,5709,Palmeirante,77747000,3111000,74636000,27801000,2115000,11326000,33394000,Tocantins,TO,1715705.0,2638.465,Palmeirante (TO),3101,1386,Palmeirante,POINT(-48.1558301646413 -7.8863958729471),Ocidental do Tocantins,-48.1558301646413,-7.8863958729471,13618.321947801716,13073.39288842179,0.5431774391311963,0.2427745664739884,2.16375809419492,0.0400144057005415,0.3575829292448583,0.0272036220047075,0.1456776467259186,0.4295213963239739,1.0,2.0
1715705,2017,5811,Palmeirante,81984000,2930000,79054000,32148000,2863000,9560000,34484000,Tocantins,TO,1715705.0,2638.465,Palmeirante (TO),3101,1309,Palmeirante,POINT(-48.1558301646413 -7.8863958729471),Ocidental do Tocantins,-48.1558301646413,-7.8863958729471,14108.415074858029,13604.198933057993,0.5336430906900705,0.2252624333161245,2.2024169356046035,0.0357386807181889,0.3921252927400468,0.0349214480874316,0.1166081186572989,0.4206186572989852,1.0,2.0
1715705,2018,5919,Palmeirante,95877000,3168000,92710000,35870000,2978000,14999000,38863000,Tocantins,TO,1715705.0,2638.465,Palmeirante (TO),3101,1213,Palmeirante,POINT(-48.1558301646413 -7.8863958729471),Ocidental do Tocantins,-48.1558301646413,-7.8863958729471,16198.17536746072,15663.11877006251,0.5239060652137185,0.2049332657543504,2.243349826508974,0.0330423354923495,0.3741251812217737,0.03106062976522,0.1564400221116639,0.4053422614391355,1.0,2.0
1715705,2019,6026,Palmeirante,88644000,2796000,85848000,29409000,2166000,10291000,43982000,Tocantins,TO,1715705.0,2638.465,Palmeirante (TO),3101,1195,Palmeirante,POINT(-48.1558301646413 -7.8863958729471),Ocidental do Tocantins,-48.1558301646413,-7.8863958729471,14710.25555924328,14246.266179887156,0.5146033853302356,0.1983073348821772,2.28390370916423,0.0315418979287938,0.3317652633003926,0.0244348179233789,0.116093587834484,0.4961644330129506,0.0,0.0
1715705,2020,6131,Palmeirante,133093000,6632000,126462000,44522000,4475000,35238000,42227000,Tocantins,TO,1715705.0,2638.465,Palmeirante (TO),3101,1203,Palmeirante,POINT(-48.1558301646413 -7.8863958729471),Ocidental do Tocantins,-48.1558301646413,-7.8863958729471,21708.204208122654,20626.651443483934,0.5057902462893492,0.1962159517207633,2.323699575321257,0.0498298182473909,0.3345179686384708,0.0336231056479304,0.2647622339266527,0.3172743870827166,1.0,2.0
1715754,2016,7605,Palmeirópolis,111851000,6771000,105081000,19020000,5468000,34614000,45978000,Tocantins,TO,1715754.0,1708.981,Palmeirópolis (TO),4921,2023,Palmeirópolis,POINT(-48.3488791637563 -13.0195310867527),Ocidental do Tocantins,-48.3488791637563,-13.0195310867527,14707.560815253122,13817.357001972388,0.6470742932281394,0.2660092044707429,4.45002021672564,0.0605358914985114,0.1700476526807985,0.0488864650293694,0.3094652707619958,0.4110647200293247,0.0,0.0
1715754,2017,7623,Palmeirópolis,114168000,7103000,107065000,19849000,5195000,36716000,45305000,Tocantins,TO,1715754.0,1708.981,Palmeirópolis (TO),4921,1939,Palmeirópolis,POINT(-48.3488791637563 -13.0195310867527),Ocidental do Tocantins,-48.3488791637563,-13.0195310867527,14976.780794962611,14044.995408631772,0.6455463728191001,0.2543617998163452,4.460552808954576,0.0622153317917455,0.173857823558265,0.0455031182117581,0.3215962441314554,0.396827482306776,0.0,0.0
1715754,2018,7641,Palmeirópolis,118347000,7104000,111243000,18034000,7421000,37205000,48582000,Tocantins,TO,1715754.0,1708.981,Palmeirópolis (TO),4921,1863,Palmeirópolis,POINT(-48.3488791637563 -13.0195310867527),Ocidental do Tocantins,-48.3488791637563,-13.0195310867527,15488.417746368275,14558.696505692971,0.6440256510927889,0.2438162544169611,4.471085401183513,0.0600268701361251,0.1523824009058108,0.0627054340202962,0.3143721429356046,0.4105047022738219,0.0,0.0
1715754,2019,7659,Palmeirópolis,124955000,7290000,117664000,18602000,6556000,38665000,53841000,Tocantins,TO,1715754.0,1708.981,Palmeirópolis (TO),4921,1791,Palmeirópolis,POINT(-48.3488791637563 -13.0195310867527),Ocidental do Tocantins,-48.3488791637563,-13.0195310867527,16314.79305392349,15362.841101971537,0.642512077294686,0.2338425381903642,4.481617993412449,0.0583410027609939,0.1488695930534992,0.0524668880797086,0.3094313953023088,0.4308831179224521,0.0,0.0
1715754,2020,7676,Palmeirópolis,139645000,8088000,131557000,30506000,7358000,38692000,55001000,Tocantins,TO,1715754.0,1708.981,Palmeirópolis (TO),4921,1778,Palmeirópolis,POINT(-48.3488791637563 -13.0195310867527),Ocidental do Tocantins,-48.3488791637563,-13.0195310867527,18192.417926003127,17138.74413757165,0.6410891089108911,0.2316310578426263,4.4915654416286666,0.057918292813921,0.2184539367682337,0.0526907515485695,0.2770740090944896,0.393863009774786,0.0,0.0
1716109,2016,49322,Paraíso do Tocantins,1221528000,147200000,1074327000,29590000,265955000,513295000,265488000,Tocantins,TO,1716109.0,1292.267,Paraíso do Tocantins (TO),38657,12946,Paraíso do Tocantins,POINT(-48.8261885448048 -10.2210873624267),Ocidental do Tocantins,-48.8261885448048,-10.2210873624267,24766.39227930741,21781.90259924577,0.7837678926239812,0.2624792181987754,38.1670351405708,0.120504810368653,0.024223759095166,0.2177232122390972,0.4202073141180554,0.2173409041790282,3.0,1.0
1716109,2017,49944,Paraíso do Tocantins,1237455000,151203000,1086252000,22343000,245796000,547804000,270310000,Tocantins,TO,1716109.0,1292.267,Paraíso do Tocantins (TO),38657,12915,Paraíso do Tocantins,POINT(-48.8261885448048 -10.2210873624267),Ocidental do Tocantins,-48.8261885448048,-10.2210873624267,24776.85007208073,21749.39932724652,0.77400688771424,0.2585896203748198,38.64835982037768,0.1221886856491751,0.0180556060624426,0.1986302532213292,0.4426859966625049,0.2184402665147419,3.0,1.0
