,id_municipio,id_municipio_nome,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
85988,3103405,Araçuaí,2017,392732000,22052000,370680000,12812000,36485000,181403000,139981000
85989,3105400,Barão de Cocais,2017,727509000,68825000,658684000,9429000,256722000,251019000,141513000
85990,3114402,Carmo do Rio Claro,2017,450819000,32679000,418141000,119003000,32473000,179874000,86790000
85991,3122900,Dona Eusébia,2017,85014000,4070000,80943000,20883000,5053000,27103000,27905000
85992,3125705,Felixlândia,2017,209563000,16359000,193204000,47214000,7438000,72907000,65645000
85993,3129707,Ibiraci,2017,624818000,24992000,599826000,94124000,336939000,110273000,58490000
85994,3134400,Iturama,2017,1725983000,108586000,1617397000,125906000,807474000,499828000,184189000
85995,3154309,Resplendor,2017,221913000,13720000,208194000,18364000,11892000,104246000,73692000
85996,3161106,São Francisco,2017,495013000,27172000,467841000,39802000,28340000,185738000,213962000
85997,3163409,São José do Goiabal,2017,54074000,2035000,52039000,7964000,2764000,16000000,25310000
85998,3171154,Vermelho Novo,2017,44921000,1576000,43345000,8839000,1568000,10865000,22073000
85999,3200904,Barra de São Francisco,2017,783726000,78069000,705657000,41002000,154887000,325866000,183902000
86000,3306008,Três Rios,2017,3716629000,496700000,3219929000,10273000,1043303000,1578206000,588147000
86001,3502408,Anhumas,2017,85031000,2460000,82572000,32819000,6761000,23354000,19637000
86002,3509304,Cajobi,2017,153181000,7042000,146140000,28436000,9646000,67875000,40182000
86003,3511300,Cedral,2017,326781000,33592000,293189000,44158000,85256000,123048000,40726000
86004,3513504,Cubatão,2017,11679715000,1442919000,10236796000,961000,5968952000,3433527000,833356000
86005,3521507,Irapuã,2017,147399000,3634000,143765000,59437000,9259000,44731000,30337000
86006,3522505,Itapevi,2017,11253728000,1931227000,9322501000,264000,2662034000,5846959000,813244000
86007,3524204,Jaborandi,2017,145282000,3911000,141371000,55090000,8729000,47692000,29860000
86008,3530409,Mirassolândia,2017,115884000,4916000,110968000,48147000,12332000,30088000,20402000
86009,3532603,Nhandeara,2017,326412000,17496000,308917000,63708000,48149000,152083000,44977000
86010,3533601,Nuporanga,2017,576476000,46808000,529668000,84262000,244866000,165308000,35233000
86011,3536604,Paulo de Faria,2017,262607000,5732000,256875000,134559000,14285000,69046000,38985000
86012,3540903,Pradópolis,2017,952646000,128325000,824322000,43531000,400288000,290775000,89728000
86013,3552601,Tabapuã,2017,241821000,9775000,232046000,62153000,17417000,103937000,48540000
86014,4101655,Arapuã,2017,90395000,4637000,85759000,39340000,3828000,23650000,18941000
86015,4103107,Bocaiúva do Sul,2017,197997000,18585000,179412000,20590000,41137000,64035000,53650000
86016,4103479,Cafezal do Sul,2017,90336000,4927000,85408000,31812000,4194000,28390000,21012000
86017,4105003,Catanduvas,2017,259707000,14354000,245353000,108706000,13848000,75144000,47655000
86018,4105102,Centenário do Sul,2017,222935000,11638000,211296000,71530000,13058000,78344000,48364000
86019,4108452,Foz do Jordão,2017,102751000,4545000,98205000,34381000,12724000,24569000,26531000
86020,4111258,Itaperuçu,2017,428833000,35644000,393189000,22171000,57483000,203735000,109800000
86021,4111407,Ivaí,2017,375827000,24805000,351022000,180846000,26123000,87441000,56612000
86022,4118204,Paranaguá,2017,9860432000,2520979000,7339452000,9578000,2075766000,4505724000,748385000
86023,4126405,Sertaneja,2017,253279000,19696000,233583000,88650000,15052000,95894000,33987000
86024,4128005,Ubiratã,2017,865125000,74775000,790350000,196372000,127408000,359466000,107104000
86025,4201307,Araquari,2017,3928868000,1066058000,2862811000,49294000,1767093000,870248000,176177000
86026,4205357,Flor do Sertão,2017,39866000,1940000,37926000,13480000,3624000,8388000,12434000
86027,4212106,Palmitos,2017,575112000,55873000,519238000,157606000,36282000,255714000,69636000
86028,4216008,São Carlos,2017,340075000,22038000,318037000,68481000,92339000,108351000,48866000
86029,4300661,André da Rocha,2017,102114000,2961000,99153000,70068000,3690000,16012000,9383000
86030,4303509,Camaquã,2017,2019774000,229550000,1790224000,328238000,271277000,898497000,292212000
86031,4304614,Canudos do Vale,2017,42896000,1505000,41391000,20048000,1052000,8580000,11711000
86032,4307401,Esmeralda,2017,180515000,8279000,172236000,93430000,6577000,50147000,22083000
86033,4310207,Ijuí,2017,3165854000,327646000,2838208000,174124000,413533000,1786594000,463957000
86034,4311239,Lagoa Bonita do Sul,2017,59971000,1246000,58725000,33157000,2134000,7889000,15545000
86035,4312203,Maximiliano de Almeida,2017,96402000,4043000,92359000,30190000,5968000,32185000,24017000
86036,4314787,Ponte Preta,2017,50973000,2780000,48193000,23761000,2332000,10864000,11235000
86037,4320701,Sobradinho,2017,374504000,30267000,344237000,43882000,37812000,197329000,65214000
86038,5001003,Aparecida do Taboado,2017,1036425000,93977000,942448000,235080000,277805000,268556000,161007000
86039,5002704,Campo Grande,2017,27042476000,3662059000,23380417000,231220000,3704018000,14158988000,5286191000
86040,5006002,Nova Alvorada do Sul,2017,1434427000,113819000,1320608000,472963000,412513000,299996000,135136000
86041,5102694,Canabrava do Norte,2017,111307000,6026000,105281000,56146000,5648000,14819000,28669000
86042,5106224,Nova Mutum,2017,2785199000,294629000,2490570000,754759000,413381000,1053038000,269392000
86043,5108808,Nova Guarita,2017,89165000,7914000,81251000,23637000,3289000,27073000,27252000
86044,5201207,Anhanguera,2017,17204000,446000,16758000,1716000,989000,4535000,9518000
86045,5201454,Aparecida do Rio Doce,2017,88026000,3430000,84596000,42620000,3859000,18298000,19819000
86046,5201801,Aragoiânia,2017,105481000,7189000,98292000,9794000,12276000,37391000,38831000
86047,5209937,Inaciolândia,2017,228575000,8904000,219670000,118835000,13881000,54537000,32417000
86048,1200203,Cruzeiro do Sul,2017,1287867000,127526000,1160341000,67010000,83825000,493998000,515509000
86049,1200302,Feijó,2017,350880000,12221000,338659000,67066000,12563000,61559000,197470000
86050,1504000,Limoeiro do Ajuru,2017,453594000,4898000,448696000,313835000,4882000,24595000,105385000
86051,1506559,Santa Luzia do Pará,2017,164124000,7892000,156232000,33229000,6088000,42547000,74368000
86052,1506583,Santa Maria das Barreiras,2017,375755000,11713000,364042000,169853000,57771000,59919000,76499000
86053,1508035,Tracuateua,2017,248331000,6300000,242031000,73930000,9911000,38562000,119629000
86054,1702406,Arraias,2017,159682000,13484000,146198000,35034000,11465000,38250000,61448000
86055,1709005,Goiatins,2017,150014000,4687000,145327000,43299000,5349000,24300000,72379000
86056,1717503,Pium,2017,140566000,6798000,133768000,63888000,5182000,21830000,42868000
86057,1718303,Praia Norte,2017,68762000,1373000,67389000,7313000,1403000,10779000,47893000
86058,2101103,Axixá,2017,68771000,2312000,66458000,11998000,2884000,15858000,35719000
86059,2101608,Barra do Corda,2017,649249000,39718000,609530000,48731000,32457000,266219000,262123000
86060,2102150,Brejo de Areia,2017,52039000,1585000,50454000,8462000,1772000,12060000,28160000
86061,2102325,Buriticupu,2017,496161000,27686000,468475000,73681000,20640000,163776000,210378000
86062,2103257,Cidelândia,2017,128191000,7066000,121126000,33364000,5200000,33189000,49372000
86063,2106755,Miranda do Norte,2017,487752000,41735000,446017000,10020000,257325000,78525000,100148000
86064,2109239,Presidente Médici,2017,47715000,1639000,46076000,10877000,1645000,10669000,22884000
86065,2200905,Aroazes,2017,45273000,2319000,42954000,5653000,1764000,10769000,24768000
86066,2209906,São João da Serra,2017,47054000,2036000,45018000,5717000,1878000,10037000,27386000
86067,2303659,Catunda,2017,85801000,3215000,82587000,13044000,2481000,24072000,42989000
86068,2303808,Cedro,2017,187814000,11502000,176312000,16521000,6835000,69328000,83628000
86069,2305266,Ibaretama,2017,95306000,3651000,91655000,16348000,3299000,22780000,49228000
86070,2308203,Meruoca,2017,96490000,3594000,92897000,6201000,6915000,25805000,53976000
86071,2402402,Carnaúba dos Dantas,2017,80776000,4542000,76234000,2504000,10477000,21805000,41448000
86072,2404853,Itajá,2017,84251000,4074000,80177000,2005000,8061000,31357000,38755000
86073,2405405,Japi,2017,39533000,731000,38802000,1750000,1264000,7331000,28457000
86074,2410009,Pilões,2017,35075000,1310000,33765000,2070000,662000,9165000,21868000
86075,2413805,Taboleiro Grande,2017,25076000,700000,24376000,810000,1222000,5430000,16914000
86076,2500809,Araçagi,2017,167593000,5478000,162115000,39854000,6123000,35831000,80307000
86077,2511509,Pilar,2017,92900000,3161000,89739000,5481000,3470000,24932000,55856000
86078,2513109,Salgado de São Félix,2017,111521000,3229000,108291000,8465000,20991000,21303000,57532000
86079,2513307,Santa Helena,2017,49397000,1615000,47782000,6009000,1977000,10694000,29102000
86080,2607208,Ipojuca,2017,10892224000,2278905000,8613318000,32168000,4789144000,3080310000,711696000
86081,2702207,Coqueiro Seco,2017,67040000,990000,66050000,24551000,1818000,11786000,27895000
86082,2706307,Palmeira dos Índios,2017,778477000,49954000,728524000,51436000,77690000,337157000,262240000
86083,2801009,Campo do Brito,2017,211710000,12318000,199392000,18999000,22448000,70292000,87653000
86084,2903805,Boa Vista do Tupim,2017,118379000,4300000,114079000,18631000,5466000,30471000,59511000
86085,2905107,Caém,2017,70911000,2085000,68827000,11775000,3630000,17068000,36353000
86086,2906006,Campo Formoso,2017,1105291000,67848000,1037443000,42811000,517026000,257802000,219805000
86087,2906824,Canudos,2017,129679000,6132000,123546000,17140000,6122000,41060000,59224000
86088,2906899,Caraíbas,2017,67441000,3577000,63864000,9334000,3817000,19725000,30989000
86089,2907608,Central,2017,179660000,13471000,166189000,5432000,40548000,60677000,59533000
86090,2912608,Ibiquera,2017,27055000,648000,26407000,4579000,1174000,5651000,15003000
86091,2919058,Lajedo do Tabocal,2017,65281000,2876000,62405000,10064000,5199000,17626000,29515000
86092,2920700,Maraú,2017,213388000,6290000,207098000,37984000,10107000,83225000,75781000
86093,2922854,Nova Redenção,2017,53252000,1931000,51321000,5285000,2773000,14078000,29185000
86094,2927408,Salvador,2017,62823699000,8203026000,54620673000,45824000,7392442000,38955512000,8226895000
86095,2929800,Saúde,2017,79667000,2680000,76988000,5209000,3930000,25553000,42295000
86096,2931004,Tanhaçu,2017,185983000,9551000,176431000,21813000,26838000,61828000,65952000
86097,2931053,Tanque Novo,2017,155308000,13214000,142094000,8468000,6993000,65032000,61601000
86098,2931905,Tucano,2017,444610000,33199000,411411000,26517000,22637000,189423000,172834000
86099,3108404,Botelhos,2017,234446000,15752000,218694000,53623000,15553000,90977000,58542000
86100,3118106,Congonhas do Norte,2017,38960000,1342000,37618000,2558000,1087000,11512000,22460000
86101,3121308,Descoberto,2017,72832000,6330000,66501000,4600000,18588000,20689000,22624000
86102,3121506,Desterro do Melo,2017,34797000,974000,33824000,6411000,1595000,9018000,16800000
86103,3123858,Entre Folhas,2017,49943000,2552000,47391000,3024000,2425000,17759000,24183000
86104,3129004,Guiricema,2017,93261000,5431000,87830000,12576000,6810000,34420000,34024000
86105,3132602,Itamarati de Minas,2017,56509000,2335000,54174000,17128000,2076000,14436000,20535000
86106,3132800,Itambé do Mato Dentro,2017,25766000,1012000,24754000,2874000,782000,8216000,12882000
86107,3136579,Josenópolis,2017,36223000,720000,35503000,3796000,835000,7825000,23047000
86108,3139003,Machado,2017,962260000,92501000,869759000,134217000,174084000,396429000,165028000
86109,3140001,Mariana,2017,2899109000,111480000,2787629000,9134000,1567884000,880221000,330391000
86110,3142007,Mirabela,2017,122795000,6959000,115837000,10776000,5023000,44047000,55990000
86111,3145703,Oliveira Fortes,2017,30147000,925000,29221000,9128000,1195000,6661000,12238000
86112,3147303,Paraisópolis,2017,578217000,89773000,488444000,11117000,180858000,212490000,83980000
86113,3148707,Pedra Azul,2017,273042000,14644000,258398000,8101000,54007000,93903000,102387000
86114,3155108,Rio do Prado,2017,39855000,1188000,38667000,3294000,896000,11021000,23456000
86115,3155801,Rio Pomba,2017,300535000,27148000,273387000,12748000,47700000,144788000,68151000
86116,3162906,São João Nepomuceno,2017,413804000,32226000,381578000,12352000,79351000,183691000,106184000
86117,3167608,Simonésia,2017,190366000,8044000,182321000,45657000,8307000,57717000,70640000
86118,3168200,Tapiraí,2017,33544000,819000,32726000,12549000,1193000,6612000,12372000
86119,3202207,Fundão,2017,421892000,41176000,380716000,27620000,106360000,152903000,93833000
86120,3202504,Ibiraçu,2017,242639000,23168000,219471000,15475000,28501000,119388000,56108000
86121,3500501,Águas de Lindóia,2017,475745000,34666000,441079000,5823000,40184000,310345000,84728000
86122,3500709,Agudos,2017,2047051000,331405000,1715646000,80476000,798944000,661505000,174721000
86123,3501152,Alumínio,2017,1859450000,480933000,1378517000,1270000,898346000,386661000,92241000
86124,3503356,Arco-Íris,2017,48215000,1470000,46745000,19211000,6074000,9351000,12109000
86125,3507456,Borebi,2017,62227000,3474000,58752000,19188000,3515000,20168000,15882000
86126,3510906,Cássia dos Coqueiros,2017,140370000,1670000,138700000,94947000,5684000,22932000,15137000
86127,3520103,Igarapava,2017,1087990000,123895000,964095000,86265000,162149000,608011000,107670000
86128,3539806,Poá,2017,4159458000,1739197000,2420261000,2156000,633206000,1281794000,503105000
86129,3540309,Pontes Gestal,2017,164243000,10321000,153922000,39628000,54647000,40543000,19103000
86130,3540408,Populina,2017,99242000,2458000,96784000,39231000,4827000,30411000,22314000
86131,3540507,Porangaba,2017,179528000,9886000,169642000,50226000,22532000,61904000,34980000
86132,3541703,Quatá,2017,477720000,38498000,439222000,78857000,122656000,182414000,55296000
86133,3544806,Sales,2017,142883000,4684000,138199000,42494000,6390000,60939000,28376000
86134,3551108,Sarapuí,2017,146482000,7507000,138976000,27523000,20241000,51329000,39882000
86135,3553104,Taiaçu,2017,94522000,4043000,90478000,24515000,3410000,39156000,23397000
86136,3556305,Valparaíso,2017,943029000,72490000,870539000,152794000,308441000,308853000,100451000
86137,4100509,Altônia,2017,359280000,23039000,336241000,66851000,22675000,152980000,93735000
86138,4100707,Alto Piquiri,2017,285030000,19453000,265576000,94045000,16550000,105968000,49012000
86139,4103008,Boa Esperança,2017,195382000,13560000,181822000,71424000,7529000,76685000,26185000
86140,4106100,Conselheiro Mairinck,2017,98950000,3905000,95045000,44563000,6223000,23778000,20481000
86141,4107504,Engenheiro Beltrão,2017,419622000,35974000,383648000,97362000,26879000,194916000,64491000
86142,4113205,Lapa,2017,1879313000,202443000,1676870000,276202000,564943000,617401000,218324000
86143,4113700,Londrina,2017,19240582000,2124163000,17116419000,283109000,2977634000,11297253000,2558423000
86144,4114351,Manfrinópolis,2017,55233000,2193000,53041000,26876000,2627000,7565000,15973000
86145,4116703,Nova Aurora,2017,549259000,46308000,502951000,187352000,59324000,198210000,58065000
86146,4116901,Nova Esperança,2017,765045000,63935000,701110000,127379000,120541000,330178000,123011000
86147,4120804,Quatro Barras,2017,1444715000,307076000,1137639000,3975000,425761000,588472000,119431000
86148,4124053,Santa Terezinha de Itaipu,2017,485276000,49387000,435889000,48270000,52522000,228094000,107003000
86149,4125407,São José da Boa Vista,2017,140824000,4155000,136669000,71936000,7269000,25621000,31843000
86150,4125803,São Pedro do Ivaí,2017,265875000,23969000,241905000,44863000,52569000,95069000,49404000
86151,4127205,Terra Boa,2017,447994000,37718000,410276000,94141000,84412000,154143000,77580000
86152,4210100,Mafra,2017,1660261000,145884000,1514377000,235804000,296873000,732487000,249213000
86153,4211801,Ouro,2017,159749000,10719000,149030000,52857000,14410000,47169000,34594000
86154,4211892,Painel,2017,57573000,1322000,56251000,29789000,2122000,9591000,14749000
86155,4213500,Porto Belo,2017,945196000,109999000,835197000,17090000,84809000,629216000,104082000
86156,4214706,Rio dos Cedros,2017,310346000,34929000,275416000,24890000,98562000,103592000,48372000
86157,4300471,Almirante Tamandaré do Sul,2017,130337000,8290000,122046000,66474000,5360000,36100000,14113000
86158,4301552,Áurea,2017,98348000,5598000,92750000,32924000,6423000,34003000,19399000
86159,4302501,Bossoroca,2017,272262000,17989000,254272000,127309000,8138000,79088000,39737000
86160,4303673,Campestre da Serra,2017,152585000,30391000,122194000,51654000,20850000,29508000,20182000
86161,4311791,Maratá,2017,89346000,4245000,85101000,23065000,28033000,15933000,18071000
86162,4313334,Nova Ramada,2017,128348000,10329000,118019000,55605000,12471000,33906000,16036000
86163,4313508,Osório,2017,1660333000,309142000,1351191000,36754000,205254000,873803000,235381000
86164,4314548,Pinto Bandeira,2017,48325000,4546000,43779000,15613000,4365000,9751000,14049000
86165,4315354,Quinze de Novembro,2017,135239000,7700000,127539000,60032000,5693000,38465000,23349000
86166,4323002,Viamão,2017,3454775000,321057000,3133718000,105315000,494241000,1558234000,975927000
86167,5001508,Bandeirantes,2017,327142000,25618000,301524000,171709000,18278000,63981000,47556000
86168,5104500,Indiavaí,2017,57092000,2409000,54683000,6462000,21091000,7370000,19759000
86169,5106174,Nova Nazaré,2017,68837000,4384000,64453000,25324000,2028000,10368000,26733000
86170,5107248,Santa Carmem,2017,310661000,26405000,284256000,128145000,18151000,106240000,31720000
86171,5108105,Tesouro,2017,112169000,6240000,105930000,69062000,4079000,12053000,20735000
86172,5200829,Amaralina,2017,58968000,1578000,57390000,29282000,1743000,8552000,17813000
86173,5204300,Caçu,2017,844418000,52431000,791988000,111688000,432057000,174347000,73896000
86174,5211701,Jandaia,2017,225494000,13747000,211746000,72222000,53549000,54306000,31669000
86175,5212956,Matrinchã,2017,88938000,4173000,84764000,29333000,3858000,28994000,22579000
86176,5216908,Pilar de Goiás,2017,170813000,16400000,154414000,24968000,83267000,30915000,15263000
86177,5217708,Pontalina,2017,500150000,28808000,471342000,157410000,70342000,169218000,74371000
86178,5220009,São João d'Aliança,2017,299085000,16612000,282473000,138008000,14058000,80414000,49993000
86179,1100098,Espigão D'Oeste,2017,566361000,44116000,522246000,124625000,47022000,163761000,186837000
86180,1301852,Iranduba,2017,697064000,35104000,661960000,176759000,85116000,179605000,220480000
86181,1500859,Anapu,2017,351211000,29561000,321650000,94524000,21297000,96190000,109638000
86182,1501105,Bagre,2017,176250000,3203000,173047000,53732000,4994000,21128000,93193000
86183,1502202,Capanema,2017,967493000,127784000,839708000,25365000,115092000,472908000,226344000
86184,1506187,Rondon do Pará,2017,520484000,28952000,491533000,109456000,36268000,153703000,192105000
86185,1702703,Aurora do Tocantins,2017,40972000,1308000,39664000,9941000,1716000,6471000,21536000
86186,1716109,Paraíso do Tocantins,2017,1237455000,151203000,1086252000,22343000,245796000,547804000,270310000
86187,1720150,São Félix do Tocantins,2017,18482000,437000,18045000,2252000,517000,3141000,12134000
86188,2107209,Nina Rodrigues,2017,64827000,1440000,63387000,7018000,2418000,11093000,42858000
86189,2110039,Santa Luzia do Paruá,2017,201655000,13428000,188228000,35899000,8427000,73444000,70457000
86190,2200400,Altos,2017,372946000,30509000,342436000,11200000,47518000,131765000,151953000
86191,2202251,Canavieira,2017,31355000,1040000,30315000,5081000,1222000,5183000,18830000
86192,2203404,Dom Expedito Lopes,2017,66929000,6800000,60129000,4407000,2935000,27063000,25725000
86193,2208858,Riacho Frio,2017,35147000,1433000,33714000,6587000,1162000,5249000,20716000
86194,2300101,Abaiara,2017,92951000,5248000,87703000,14479000,4894000,26005000,42325000
86195,2301307,Araripe,2017,161910000,5711000,156199000,24379000,4122000,44326000,83372000
86196,2308906,Morrinhos,2017,147899000,7093000,140807000,14555000,6593000,46105000,73554000
86197,2309508,Orós,2017,181332000,9505000,171826000,28130000,6470000,65379000,71847000
86198,2311306,Quixadá,2017,937401000,73028000,864372000,73354000,55941000,463694000,271383000
86199,2401305,Campo Grande,2017,83514000,2813000,80701000,7102000,5394000,22158000,46048000
86200,2403806,Florânia,2017,81113000,3532000,77581000,8416000,3499000,21402000,44264000
86201,2410900,Riachuelo,2017,64291000,2846000,61445000,1598000,2084000,17015000,40748000
86202,2414159,Tenente Laurentino Cruz,2017,94070000,8621000,85449000,3696000,22428000,21449000,37876000
86203,2500502,Alagoinha,2017,108721000,3557000,105164000,9937000,3612000,24008000,67608000
86204,2503803,Caldas Brandão,2017,65966000,4004000,61962000,7774000,3828000,19863000,30497000
86205,2508000,Juru,2017,74008000,2278000,71730000,6395000,2516000,16005000,46813000
86206,2510600,Ouro Velho,2017,31212000,1227000,29985000,3236000,1134000,7650000,17965000
86207,2512754,Riachão do Bacamarte,2017,40960000,1698000,39263000,1340000,1197000,11307000,25418000
86208,2513406,Santa Luzia,2017,198367000,18582000,179785000,5047000,20128000,81473000,73137000
86209,2514404,São José de Espinharas,2017,48505000,1026000,47478000,9830000,5573000,7500000,24575000
86210,2603504,Camocim de São Félix,2017,160771000,9181000,151590000,13910000,4992000,55289000,77398000
86211,2603900,Carnaíba,2017,144904000,6910000,137995000,7512000,9498000,42076000,78909000
86212,2604403,Chã de Alegria,2017,137538000,8234000,129304000,15885000,3435000,52893000,57091000
86213,2607752,Itapissuma,2017,1398744000,327122000,1071621000,19647000,571476000,348209000,132289000
86214,2611507,Quipapá,2017,175507000,6353000,169154000,16843000,5004000,42824000,104484000
86215,2613602,São José do Egito,2017,362827000,24008000,338819000,43277000,40728000,120844000,133970000
86216,2701308,Cajueiro,2017,171715000,6834000,164881000,19868000,11293000,42824000,90896000
86217,2703007,Ibateguara,2017,140477000,1995000,138482000,51068000,4102000,24853000,58460000
86218,2707909,Santa Luzia do Norte,2017,153707000,35222000,118485000,16167000,42928000,27574000,31815000
86219,2708006,Santana do Ipanema,2017,513570000,39478000,474091000,18743000,31760000,264845000,158744000
86220,2908408,Conceição do Coité,2017,754625000,59289000,695336000,25256000,164660000,317585000,187834000
86221,2909604,Crisópolis,2017,148694000,4445000,144250000,23362000,6172000,40790000,73925000
86222,2909901,Curaçá,2017,271429000,17097000,254332000,32261000,20913000,77687000,123471000
86223,2922706,Nova Canaã,2017,122112000,2850000,119262000,27671000,4198000,33813000,53580000
86224,2927606,Santa Brígida,2017,100182000,4910000,95272000,11522000,5804000,29016000,48929000
86225,2929404,São Miguel das Matas,2017,108561000,9401000,99160000,19343000,3695000,37496000,38626000
86226,2930808,Souto Soares,2017,103221000,4110000,99111000,6529000,4898000,32166000,55519000
86227,3104601,Astolfo Dutra,2017,300042000,35170000,264872000,24621000,96629000,88257000,55364000
86228,3106705,Betim,2017,23091961000,2853790000,20238171000,13311000,10778506000,7384106000,2062248000
86229,3110301,Caldas,2017,228369000,15469000,212900000,37328000,26975000,91284000,57313000
86230,3114907,Casa Grande,2017,60398000,949000,59449000,34397000,1467000,9945000,13640000
86231,3117900,Congonhal,2017,184714000,15894000,168820000,9316000,47459000,64816000,47229000
86232,3136108,Joanésia,2017,77144000,1499000,75646000,3036000,36510000,13216000,22884000
86233,3138351,Leme do Prado,2017,50546000,2274000,48272000,6580000,2385000,15371000,23936000
86234,3145505,Olímpio Noronha,2017,36589000,1695000,34894000,4085000,2049000,13059000,15700000
86235,3147956,Patis,2017,44517000,1354000,43163000,3828000,1736000,10715000,26884000
86236,3151909,Pocrane,2017,101932000,6900000,95032000,24689000,3058000,32593000,34692000
86237,3157500,Santa Efigênia de Minas,2017,39966000,1152000,38814000,4400000,3484000,10530000,20400000
86238,3160702,Santos Dumont,2017,906123000,159072000,747051000,12588000,197261000,359359000,177843000
86239,3162708,São João do Paraíso,2017,200161000,8232000,191930000,35139000,9737000,58423000,88630000
86240,3169356,Três Marias,2017,1668395000,343327000,1325069000,65134000,718105000,391575000,150254000
86241,3304607,Santa Maria Madalena,2017,173484000,9321000,164164000,15911000,7931000,48049000,92273000
86242,3304706,Santo Antônio de Pádua,2017,1049780000,77304000,972477000,29953000,202536000,445409000,294580000
86243,3500402,Águas da Prata,2017,154592000,12404000,142188000,11288000,17841000,81046000,32013000
86244,3501004,Altinópolis,2017,524962000,23272000,501690000,195155000,22142000,219708000,64685000
86245,3501103,Alto Alegre,2017,111220000,6939000,104281000,36909000,12419000,32944000,22009000
86246,3507704,Braúna,2017,94102000,3505000,90597000,23531000,7897000,34999000,24170000
86247,3510153,Canitar,2017,171870000,15024000,156846000,11032000,77136000,45735000,22943000
86248,3510203,Capão Bonito,2017,839492000,48717000,790775000,126724000,84435000,402288000,177329000
86249,3515202,Estrela d'Oeste,2017,868330000,86922000,781408000,43786000,436771000,264901000,35950000
86250,3515400,Fartura,2017,380991000,20836000,360155000,69148000,40603000,189855000,60548000
86251,3519006,Herculândia,2017,349060000,24111000,324949000,78092000,112650000,100196000,34010000
86252,3520426,Ilha Comprida,2017,693559000,8843000,684715000,4034000,376467000,224327000,79887000
86253,3523701,Itirapuã,2017,80120000,4010000,76110000,13844000,7618000,28259000,26389000
86254,3525102,Jardinópolis,2017,1109818000,110768000,999050000,91834000,153280000,579107000,174829000
86255,3530706,Mogi Guaçu,2017,5602515000,767621000,4834894000,197938000,1616559000,2419225000,601172000
86256,3532843,Nova Canaã Paulista,2017,36968000,867000,36101000,12216000,2272000,9441000,12171000
86257,3543907,Rio Claro,2017,9212472000,1305692000,7906780000,70870000,3040260000,3941891000,853759000
86258,3546504,Santa Ernestina,2017,95422000,3568000,91853000,21042000,5643000,41563000,23605000
86259,3554201,Tejupá,2017,89519000,942000,88577000,41752000,4359000,20667000,21799000
86260,3555901,Uru,2017,54790000,949000,53841000,28719000,2648000,11485000,10989000
86261,4109906,Icaraíma,2017,223972000,13840000,210132000,60023000,30303000,76751000,43055000
86262,4114203,Mandaguari,2017,1540899000,181151000,1359748000,160499000,531283000,511769000,156197000
86263,4114906,Marilândia do Sul,2017,296149000,21067000,275082000,119806000,15794000,98245000,41238000
86264,4119103,Piên,2017,739064000,84171000,654893000,139978000,327434000,130377000,57104000
86265,4119806,Planalto,2017,310555000,26533000,284022000,83074000,38007000,105026000,57916000
86266,4121257,Ramilândia,2017,81590000,3626000,77964000,33140000,3349000,17788000,23687000
86267,4124806,São João,2017,678286000,80511000,597775000,108272000,181091000,256129000,52283000
86268,4125902,São Pedro do Paraná,2017,65918000,4172000,61746000,14658000,12612000,17862000,16614000
86269,4126009,São Sebastião da Amoreira,2017,191382000,14095000,177287000,48784000,7958000,79019000,41525000
86270,4126504,Sertanópolis,2017,709270000,81015000,628255000,107597000,108278000,329978000,82402000
86271,4127304,Terra Rica,2017,374620000,24722000,349898000,76276000,69979000,123677000,79967000
86272,4127965,Turvo,2017,426643000,30819000,395825000,71618000,163568000,96459000,64180000
86273,4200101,Abelardo Luz,2017,606397000,42320000,564077000,176270000,86430000,213778000,87598000
86274,4200309,Agronômica,2017,155575000,9822000,145753000,52835000,25167000,40617000,27134000
86275,4208401,Itapiranga,2017,753937000,72984000,680954000,123036000,220346000,255149000,82423000
86276,4215109,Rodeio,2017,273991000,36282000,237709000,15355000,80479000,91876000,49998000
86277,4216800,São José do Cerrito,2017,228025000,8729000,219296000,71404000,74279000,37184000,36429000
86278,4218350,Treviso,2017,215595000,9221000,206374000,5850000,124312000,47637000,28576000
86279,4219150,Vargem,2017,59496000,1732000,57765000,25896000,5857000,9994000,16018000
86280,4300505,Alpestre,2017,530638000,6581000,524057000,50896000,392330000,39053000,41778000
86281,4301958,Barra Funda,2017,119224000,12145000,107078000,19277000,34144000,35790000,17868000
86282,4304309,Cândido Godói,2017,219863000,14738000,205125000,69823000,25768000,76915000,32619000
86283,4308300,Fontoura Xavier,2017,182076000,8085000,173991000,43073000,7961000,77851000,45105000
86284,4318002,São Borja,2017,1762674000,147446000,1615228000,347426000,198166000,792949000,276686000
86285,4318408,São Jerônimo,2017,562845000,46415000,516430000,74991000,59570000,281068000,100801000
86286,5007695,São Gabriel do Oeste,2017,1412971000,209566000,1203406000,290115000,153921000,573196000,186174000
86287,5107404,São Pedro da Cipa,2017,51622000,3073000,48549000,4998000,4284000,12209000,27058000
86288,5210307,Israelândia,2017,48291000,2791000,45500000,13609000,2262000,14107000,15521000
86289,5211909,Jataí,2017,4512054000,408656000,4103398000,1041602000,785399000,1811774000,464624000
86290,5213806,Morrinhos,2017,1275042000,121367000,1153674000,240448000,209954000,519453000,183820000
